Date,Close,Date,Close,Date,Close,Total Returns
4/1/2016 16:00:00,749.91,4/1/2016 16:00:00,598.5,4/1/2016 16:00:00,27.5,1375.91
4/4/2016 16:00:00,745.29,4/4/2016 16:00:00,593.19,4/4/2016 16:00:00,27.78,1366.26
4/5/2016 16:00:00,737.8,4/5/2016 16:00:00,586.14,4/5/2016 16:00:00,27.45,1351.39
4/6/2016 16:00:00,745.69,4/6/2016 16:00:00,602.08,4/6/2016 16:00:00,27.74,1375.51
4/7/2016 16:00:00,740.28,4/7/2016 16:00:00,591.43,4/7/2016 16:00:00,27.14,1358.85
4/8/2016 16:00:00,739.15,4/8/2016 16:00:00,594.6,4/8/2016 16:00:00,27.17,1360.92
4/11/2016 16:00:00,736.1,4/11/2016 16:00:00,595.93,4/11/2016 16:00:00,27.26,1359.29
4/12/2016 16:00:00,743.09,4/12/2016 16:00:00,603.17,4/12/2016 16:00:00,27.61,1373.87
4/13/2016 16:00:00,751.72,4/13/2016 16:00:00,614.82,4/13/2016 16:00:00,28.01,1394.55
4/14/2016 16:00:00,753.2,4/14/2016 16:00:00,620.75,4/14/2016 16:00:00,28.03,1401.98
4/15/2016 16:00:00,759,4/15/2016 16:00:00,625.89,4/15/2016 16:00:00,27.46,1412.35
4/18/2016 16:00:00,766.61,4/18/2016 16:00:00,635.35,4/18/2016 16:00:00,26.87,1428.83
4/19/2016 16:00:00,753.93,4/19/2016 16:00:00,627.9,4/19/2016 16:00:00,26.73,1408.56
4/20/2016 16:00:00,752.67,4/20/2016 16:00:00,632.99,4/20/2016 16:00:00,26.78,1412.44
4/21/2016 16:00:00,759.14,4/21/2016 16:00:00,631,4/21/2016 16:00:00,26.49,1416.63
4/22/2016 16:00:00,718.77,4/22/2016 16:00:00,620.5,4/22/2016 16:00:00,26.42,1365.69
4/25/2016 16:00:00,723.15,4/25/2016 16:00:00,626.2,4/25/2016 16:00:00,26.27,1375.62
4/26/2016 16:00:00,708.14,4/26/2016 16:00:00,616.88,4/26/2016 16:00:00,26.09,1351.11
4/27/2016 16:00:00,705.84,4/27/2016 16:00:00,606.57,4/27/2016 16:00:00,24.46,1336.87
4/28/2016 16:00:00,691.02,4/28/2016 16:00:00,602,4/28/2016 16:00:00,23.71,1316.73
4/29/2016 16:00:00,693.01,4/29/2016 16:00:00,659.59,4/29/2016 16:00:00,23.44,1376.04
5/2/2016 16:00:00,698.21,5/2/2016 16:00:00,683.85,5/2/2016 16:00:00,23.41,1405.47
5/3/2016 16:00:00,692.36,5/3/2016 16:00:00,671.32,5/3/2016 16:00:00,23.8,1387.48
5/4/2016 16:00:00,695.7,5/4/2016 16:00:00,670.9,5/4/2016 16:00:00,23.55,1390.15
5/5/2016 16:00:00,701.43,5/5/2016 16:00:00,659.09,5/5/2016 16:00:00,23.31,1383.83
5/6/2016 16:00:00,711.12,5/6/2016 16:00:00,673.95,5/6/2016 16:00:00,23.18,1408.25
5/9/2016 16:00:00,712.9,5/9/2016 16:00:00,679.75,5/9/2016 16:00:00,23.2,1415.85
5/10/2016 16:00:00,723.18,5/10/2016 16:00:00,703.07,5/10/2016 16:00:00,23.36,1449.61
5/11/2016 16:00:00,715.29,5/11/2016 16:00:00,713.23,5/11/2016 16:00:00,23.13,1451.65
5/12/2016 16:00:00,713.31,5/12/2016 16:00:00,717.93,5/12/2016 16:00:00,22.59,1453.83
5/13/2016 16:00:00,710.83,5/13/2016 16:00:00,709.92,5/13/2016 16:00:00,22.63,1443.38
5/16/2016 16:00:00,716.49,5/16/2016 16:00:00,710.66,5/16/2016 16:00:00,23.47,1450.62
5/17/2016 16:00:00,706.23,5/17/2016 16:00:00,695.27,5/17/2016 16:00:00,23.37,1424.87
5/18/2016 16:00:00,706.63,5/18/2016 16:00:00,697.45,5/18/2016 16:00:00,23.64,1427.72
5/19/2016 16:00:00,700.32,5/19/2016 16:00:00,698.52,5/19/2016 16:00:00,23.55,1422.39
5/20/2016 16:00:00,709.74,5/20/2016 16:00:00,702.8,5/20/2016 16:00:00,23.81,1436.35
5/23/2016 16:00:00,704.24,5/23/2016 16:00:00,696.75,5/23/2016 16:00:00,24.11,1425.1
5/24/2016 16:00:00,720.09,5/24/2016 16:00:00,704.2,5/24/2016 16:00:00,24.48,1448.77
5/25/2016 16:00:00,725.27,5/25/2016 16:00:00,708.35,5/25/2016 16:00:00,24.91,1458.53
5/26/2016 16:00:00,724.12,5/26/2016 16:00:00,714.91,5/26/2016 16:00:00,25.1,1464.13
5/27/2016 16:00:00,732.66,5/27/2016 16:00:00,712.24,5/27/2016 16:00:00,25.09,1469.99
5/31/2016 16:00:00,735.72,5/31/2016 16:00:00,722.79,5/31/2016 16:00:00,24.97,1483.48
6/1/2016 16:00:00,734.15,6/1/2016 16:00:00,719.44,6/1/2016 16:00:00,24.62,1478.21
6/2/2016 16:00:00,730.4,6/2/2016 16:00:00,728.24,6/2/2016 16:00:00,24.43,1483.07
6/3/2016 16:00:00,722.34,6/3/2016 16:00:00,725.54,6/3/2016 16:00:00,24.48,1472.36
6/6/2016 16:00:00,716.55,6/6/2016 16:00:00,726.73,6/6/2016 16:00:00,24.66,1467.94
6/7/2016 16:00:00,716.65,6/7/2016 16:00:00,723.74,6/7/2016 16:00:00,24.76,1465.15
6/8/2016 16:00:00,728.28,6/8/2016 16:00:00,726.64,6/8/2016 16:00:00,24.74,1479.66
6/9/2016 16:00:00,728.58,6/9/2016 16:00:00,727.65,6/9/2016 16:00:00,24.91,1481.14
6/10/2016 16:00:00,719.41,6/10/2016 16:00:00,717.91,6/10/2016 16:00:00,24.71,1462.03
6/13/2016 16:00:00,718.36,6/13/2016 16:00:00,715.24,6/13/2016 16:00:00,24.34,1457.94
6/14/2016 16:00:00,718.27,6/14/2016 16:00:00,719.3,6/14/2016 16:00:00,24.37,1461.94
6/15/2016 16:00:00,718.92,6/15/2016 16:00:00,714.26,6/15/2016 16:00:00,24.29,1457.47
6/16/2016 16:00:00,710.36,6/16/2016 16:00:00,717.51,6/16/2016 16:00:00,24.39,1452.26
6/17/2016 16:00:00,691.72,6/17/2016 16:00:00,706.39,6/17/2016 16:00:00,23.83,1421.94
6/20/2016 16:00:00,693.71,6/20/2016 16:00:00,714.01,6/20/2016 16:00:00,23.78,1431.5
6/21/2016 16:00:00,695.94,6/21/2016 16:00:00,715.82,6/21/2016 16:00:00,23.98,1435.74
6/22/2016 16:00:00,697.46,6/22/2016 16:00:00,710.6,6/22/2016 16:00:00,23.89,1431.95
6/23/2016 16:00:00,701.87,6/23/2016 16:00:00,722.08,6/23/2016 16:00:00,24.03,1447.98
6/24/2016 16:00:00,675.22,6/24/2016 16:00:00,698.96,6/24/2016 16:00:00,23.35,1397.53
6/27/2016 16:00:00,668.26,6/27/2016 16:00:00,691.36,6/27/2016 16:00:00,23.01,1382.63
6/28/2016 16:00:00,680.04,6/28/2016 16:00:00,707.95,6/28/2016 16:00:00,23.4,1411.39
6/29/2016 16:00:00,684.11,6/29/2016 16:00:00,715.6,6/29/2016 16:00:00,23.6,1423.31
6/30/2016 16:00:00,692.1,6/30/2016 16:00:00,715.62,6/30/2016 16:00:00,23.9,1431.62
7/1/2016 16:00:00,699.21,7/1/2016 16:00:00,725.68,7/1/2016 16:00:00,23.97,1448.86
7/5/2016 16:00:00,694.49,7/5/2016 16:00:00,728.1,7/5/2016 16:00:00,23.75,1446.34
7/6/2016 16:00:00,697.77,7/6/2016 16:00:00,737.61,7/6/2016 16:00:00,23.88,1459.26
7/7/2016 16:00:00,695.36,7/7/2016 16:00:00,736.57,7/7/2016 16:00:00,23.99,1455.92
7/8/2016 16:00:00,705.63,7/8/2016 16:00:00,745.81,7/8/2016 16:00:00,24.17,1475.61
7/11/2016 16:00:00,715.09,7/11/2016 16:00:00,753.78,7/11/2016 16:00:00,24.25,1493.12
7/12/2016 16:00:00,720.64,7/12/2016 16:00:00,748.21,7/12/2016 16:00:00,24.36,1493.21
7/13/2016 16:00:00,716.98,7/13/2016 16:00:00,742.63,7/13/2016 16:00:00,24.22,1483.83
7/14/2016 16:00:00,720.95,7/14/2016 16:00:00,741.2,7/14/2016 16:00:00,24.7,1486.85
7/15/2016 16:00:00,719.85,7/15/2016 16:00:00,735.44,7/15/2016 16:00:00,24.7,1479.99
7/18/2016 16:00:00,733.78,7/18/2016 16:00:00,736.07,7/18/2016 16:00:00,24.96,1494.81
7/19/2016 16:00:00,736.96,7/19/2016 16:00:00,739.95,7/19/2016 16:00:00,24.97,1501.88
7/20/2016 16:00:00,741.19,7/20/2016 16:00:00,745.72,7/20/2016 16:00:00,24.99,1511.9
7/21/2016 16:00:00,738.63,7/21/2016 16:00:00,744.43,7/21/2016 16:00:00,24.86,1507.92
7/22/2016 16:00:00,742.74,7/22/2016 16:00:00,744.86,7/22/2016 16:00:00,24.67,1512.27
7/25/2016 16:00:00,739.77,7/25/2016 16:00:00,739.61,7/25/2016 16:00:00,24.34,1503.72
7/26/2016 16:00:00,738.42,7/26/2016 16:00:00,735.59,7/26/2016 16:00:00,24.17,1498.18
7/27/2016 16:00:00,741.77,7/27/2016 16:00:00,736.67,7/27/2016 16:00:00,25.74,1504.18
7/28/2016 16:00:00,745.91,7/28/2016 16:00:00,752.61,7/28/2016 16:00:00,26.09,1524.61
7/29/2016 16:00:00,768.79,7/29/2016 16:00:00,758.81,7/29/2016 16:00:00,26.05,1553.65
8/1/2016 16:00:00,772.88,8/1/2016 16:00:00,767.74,8/1/2016 16:00:00,26.51,1567.13
8/2/2016 16:00:00,771.07,8/2/2016 16:00:00,760.58,8/2/2016 16:00:00,26.12,1557.77
8/3/2016 16:00:00,773.18,8/3/2016 16:00:00,754.64,8/3/2016 16:00:00,26.45,1554.27
8/4/2016 16:00:00,771.61,8/4/2016 16:00:00,760.77,8/4/2016 16:00:00,26.47,1558.85
8/5/2016 16:00:00,782.22,8/5/2016 16:00:00,765.98,8/5/2016 16:00:00,26.87,1575.07
8/8/2016 16:00:00,781.76,8/8/2016 16:00:00,766.56,8/8/2016 16:00:00,27.09,1575.41
8/9/2016 16:00:00,784.26,8/9/2016 16:00:00,768.31,8/9/2016 16:00:00,27.2,1579.77
8/10/2016 16:00:00,784.68,8/10/2016 16:00:00,768.56,8/10/2016 16:00:00,27,1580.24
8/11/2016 16:00:00,784.85,8/11/2016 16:00:00,771.24,8/11/2016 16:00:00,26.98,1583.07
8/12/2016 16:00:00,783.22,8/12/2016 16:00:00,772.56,8/12/2016 16:00:00,27.05,1582.83
8/15/2016 16:00:00,782.44,8/15/2016 16:00:00,768.49,8/15/2016 16:00:00,27.37,1578.3
8/16/2016 16:00:00,777.14,8/16/2016 16:00:00,764.04,8/16/2016 16:00:00,27.35,1568.53
8/17/2016 16:00:00,779.91,8/17/2016 16:00:00,764.63,8/17/2016 16:00:00,27.31,1571.85
8/18/2016 16:00:00,777.5,8/18/2016 16:00:00,764.46,8/18/2016 16:00:00,27.27,1569.23
8/19/2016 16:00:00,775.42,8/19/2016 16:00:00,757.31,8/19/2016 16:00:00,27.34,1560.07
8/22/2016 16:00:00,772.15,8/22/2016 16:00:00,759.48,8/22/2016 16:00:00,27.13,1558.76
8/23/2016 16:00:00,772.08,8/23/2016 16:00:00,762.45,8/23/2016 16:00:00,27.21,1561.74
8/24/2016 16:00:00,769.64,8/24/2016 16:00:00,757.25,8/24/2016 16:00:00,27.01,1553.9
8/25/2016 16:00:00,769.41,8/25/2016 16:00:00,759.22,8/25/2016 16:00:00,26.89,1555.52
8/26/2016 16:00:00,769.54,8/26/2016 16:00:00,769,8/26/2016 16:00:00,26.74,1565.28
8/29/2016 16:00:00,772.15,8/29/2016 16:00:00,771.29,8/29/2016 16:00:00,26.71,1570.15
8/30/2016 16:00:00,769.09,8/30/2016 16:00:00,767.58,8/30/2016 16:00:00,26.5,1563.17
8/31/2016 16:00:00,767.05,8/31/2016 16:00:00,769.16,8/31/2016 16:00:00,26.53,1562.74
9/1/2016 16:00:00,768.78,9/1/2016 16:00:00,770.62,9/1/2016 16:00:00,26.68,1566.08
9/2/2016 16:00:00,771.46,9/2/2016 16:00:00,772.44,9/2/2016 16:00:00,26.93,1570.83
9/6/2016 16:00:00,780.08,9/6/2016 16:00:00,788.87,9/6/2016 16:00:00,26.93,1595.88
9/7/2016 16:00:00,780.35,9/7/2016 16:00:00,784.48,9/7/2016 16:00:00,27.09,1591.92
9/8/2016 16:00:00,775.32,9/8/2016 16:00:00,784.06,9/8/2016 16:00:00,26.38,1585.76
9/9/2016 16:00:00,759.66,9/9/2016 16:00:00,760.14,9/9/2016 16:00:00,25.78,1545.58
9/12/2016 16:00:00,769.02,9/12/2016 16:00:00,771.49,9/12/2016 16:00:00,26.36,1566.87
9/13/2016 16:00:00,759.69,9/13/2016 16:00:00,761.01,9/13/2016 16:00:00,26.99,1547.69
9/14/2016 16:00:00,762.49,9/14/2016 16:00:00,761.09,9/14/2016 16:00:00,27.94,1551.52
9/15/2016 16:00:00,771.76,9/15/2016 16:00:00,769.69,9/15/2016 16:00:00,28.89,1570.34
9/16/2016 16:00:00,768.88,9/16/2016 16:00:00,778.52,9/16/2016 16:00:00,28.73,1576.13
9/19/2016 16:00:00,765.7,9/19/2016 16:00:00,775.1,9/19/2016 16:00:00,28.4,1569.2
9/20/2016 16:00:00,771.41,9/20/2016 16:00:00,780.22,9/20/2016 16:00:00,28.39,1580.02
9/21/2016 16:00:00,776.22,9/21/2016 16:00:00,789.74,9/21/2016 16:00:00,28.39,1594.35
9/22/2016 16:00:00,787.21,9/22/2016 16:00:00,804.7,9/22/2016 16:00:00,28.66,1620.57
9/23/2016 16:00:00,786.9,9/23/2016 16:00:00,805.75,9/23/2016 16:00:00,28.18,1620.83
9/26/2016 16:00:00,774.21,9/26/2016 16:00:00,799.16,9/26/2016 16:00:00,28.22,1601.59
9/27/2016 16:00:00,783.01,9/27/2016 16:00:00,816.11,9/27/2016 16:00:00,28.27,1627.39
9/28/2016 16:00:00,781.56,9/28/2016 16:00:00,828.72,9/28/2016 16:00:00,28.49,1638.77
9/29/2016 16:00:00,775.01,9/29/2016 16:00:00,829.05,9/29/2016 16:00:00,28.05,1632.11
9/30/2016 16:00:00,777.29,9/30/2016 16:00:00,837.31,9/30/2016 16:00:00,28.26,1642.86
10/3/2016 16:00:00,772.56,10/3/2016 16:00:00,836.74,10/3/2016 16:00:00,28.13,1637.43
10/4/2016 16:00:00,776.43,10/4/2016 16:00:00,834.03,10/4/2016 16:00:00,28.25,1638.71
10/5/2016 16:00:00,776.47,10/5/2016 16:00:00,844.36,10/5/2016 16:00:00,28.26,1649.09
10/6/2016 16:00:00,776.86,10/6/2016 16:00:00,841.66,10/6/2016 16:00:00,28.47,1646.99
10/7/2016 16:00:00,775.08,10/7/2016 16:00:00,839.43,10/7/2016 16:00:00,28.52,1643.03
10/10/2016 16:00:00,785.94,10/10/2016 16:00:00,841.71,10/10/2016 16:00:00,29.01,1656.66
10/11/2016 16:00:00,783.07,10/11/2016 16:00:00,831,10/11/2016 16:00:00,29.08,1643.15
10/12/2016 16:00:00,786.14,10/12/2016 16:00:00,834.09,10/12/2016 16:00:00,29.34,1649.57
10/13/2016 16:00:00,778.19,10/13/2016 16:00:00,829.28,10/13/2016 16:00:00,29.25,1636.72
10/14/2016 16:00:00,778.53,10/14/2016 16:00:00,822.96,10/14/2016 16:00:00,29.41,1630.9
10/17/2016 16:00:00,779.96,10/17/2016 16:00:00,812.95,10/17/2016 16:00:00,29.39,1622.3
10/18/2016 16:00:00,795.26,10/18/2016 16:00:00,817.65,10/18/2016 16:00:00,29.37,1642.28
10/19/2016 16:00:00,801.56,10/19/2016 16:00:00,817.69,10/19/2016 16:00:00,29.28,1648.53
10/20/2016 16:00:00,796.97,10/20/2016 16:00:00,810.32,10/20/2016 16:00:00,29.27,1636.56
10/21/2016 16:00:00,799.37,10/21/2016 16:00:00,818.99,10/21/2016 16:00:00,29.15,1647.51
10/24/2016 16:00:00,813.11,10/24/2016 16:00:00,838.09,10/24/2016 16:00:00,29.41,1680.61
10/25/2016 16:00:00,807.67,10/25/2016 16:00:00,835.18,10/25/2016 16:00:00,29.56,1672.41
10/26/2016 16:00:00,799.07,10/26/2016 16:00:00,822.59,10/26/2016 16:00:00,28.9,1650.56
10/27/2016 16:00:00,795.35,10/27/2016 16:00:00,818.36,10/27/2016 16:00:00,28.62,1642.33
10/28/2016 16:00:00,795.37,10/28/2016 16:00:00,776.32,10/28/2016 16:00:00,28.43,1600.12
10/31/2016 16:00:00,784.54,10/31/2016 16:00:00,789.82,10/31/2016 16:00:00,28.39,1602.75
11/1/2016 16:00:00,783.61,11/1/2016 16:00:00,785.41,11/1/2016 16:00:00,27.87,1596.89
11/2/2016 16:00:00,768.7,11/2/2016 16:00:00,765.56,11/2/2016 16:00:00,27.9,1562.16
11/3/2016 16:00:00,762.13,11/3/2016 16:00:00,767.03,11/3/2016 16:00:00,27.46,1556.62
11/4/2016 16:00:00,762.02,11/4/2016 16:00:00,755.05,11/4/2016 16:00:00,27.21,1544.28
11/7/2016 16:00:00,782.52,11/7/2016 16:00:00,784.93,11/7/2016 16:00:00,27.6,1595.05
11/8/2016 16:00:00,790.51,11/8/2016 16:00:00,787.75,11/8/2016 16:00:00,27.77,1606.03
11/9/2016 16:00:00,785.31,11/9/2016 16:00:00,771.88,11/9/2016 16:00:00,27.72,1584.91
11/10/2016 16:00:00,762.56,11/10/2016 16:00:00,742.38,11/10/2016 16:00:00,26.95,1531.89
11/11/2016 16:00:00,754.02,11/11/2016 16:00:00,739.01,11/11/2016 16:00:00,27.11,1520.14
11/14/2016 16:00:00,736.08,11/14/2016 16:00:00,719.07,11/14/2016 16:00:00,26.43,1481.58
11/15/2016 16:00:00,758.49,11/15/2016 16:00:00,743.24,11/15/2016 16:00:00,26.78,1528.51
11/16/2016 16:00:00,764.48,11/16/2016 16:00:00,746.49,11/16/2016 16:00:00,27.5,1538.47
11/17/2016 16:00:00,771.23,11/17/2016 16:00:00,756.4,11/17/2016 16:00:00,27.49,1555.12
11/18/2016 16:00:00,760.54,11/18/2016 16:00:00,760.16,11/18/2016 16:00:00,27.52,1548.22
11/21/2016 16:00:00,769.2,11/21/2016 16:00:00,780,11/21/2016 16:00:00,27.93,1577.13
11/22/2016 16:00:00,768.27,11/22/2016 16:00:00,785.33,11/22/2016 16:00:00,27.95,1581.55
11/23/2016 16:00:00,760.99,11/23/2016 16:00:00,780.12,11/23/2016 16:00:00,27.81,1568.92
11/25/2016 16:00:00,761.68,11/25/2016 16:00:00,780.37,11/25/2016 16:00:00,27.95,1570
11/28/2016 16:00:00,768.24,11/28/2016 16:00:00,766.77,11/28/2016 16:00:00,27.89,1562.9
11/29/2016 16:00:00,770.84,11/29/2016 16:00:00,762.52,11/29/2016 16:00:00,27.87,1561.23
11/30/2016 16:00:00,758.04,11/30/2016 16:00:00,750.57,11/30/2016 16:00:00,27.63,1536.24
12/1/2016 16:00:00,747.92,12/1/2016 16:00:00,743.65,12/1/2016 16:00:00,27.37,1518.94
12/2/2016 16:00:00,750.5,12/2/2016 16:00:00,740.34,12/2/2016 16:00:00,27.48,1518.32
12/5/2016 16:00:00,762.52,12/5/2016 16:00:00,759.36,12/5/2016 16:00:00,27.28,1549.16
12/6/2016 16:00:00,759.11,12/6/2016 16:00:00,764.72,12/6/2016 16:00:00,27.49,1551.32
12/7/2016 16:00:00,771.19,12/7/2016 16:00:00,770.42,12/7/2016 16:00:00,27.76,1569.37
12/8/2016 16:00:00,776.42,12/8/2016 16:00:00,767.33,12/8/2016 16:00:00,28.03,1571.78
12/9/2016 16:00:00,789.29,12/9/2016 16:00:00,768.66,12/9/2016 16:00:00,28.49,1586.44
12/12/2016 16:00:00,789.27,12/12/2016 16:00:00,760.12,12/12/2016 16:00:00,28.33,1577.72
12/13/2016 16:00:00,796.1,12/13/2016 16:00:00,774.34,12/13/2016 16:00:00,28.8,1599.24
12/14/2016 16:00:00,797.07,12/14/2016 16:00:00,768.82,12/14/2016 16:00:00,28.8,1594.69
12/15/2016 16:00:00,797.85,12/15/2016 16:00:00,761,12/15/2016 16:00:00,28.96,1587.81
12/16/2016 16:00:00,790.8,12/16/2016 16:00:00,757.77,12/16/2016 16:00:00,28.99,1577.56
12/19/2016 16:00:00,794.2,12/19/2016 16:00:00,766,12/19/2016 16:00:00,29.16,1589.36
12/20/2016 16:00:00,796.42,12/20/2016 16:00:00,771.22,12/20/2016 16:00:00,29.24,1596.88
12/21/2016 16:00:00,794.56,12/21/2016 16:00:00,770.6,12/21/2016 16:00:00,29.27,1594.43
12/22/2016 16:00:00,791.26,12/22/2016 16:00:00,766.34,12/22/2016 16:00:00,29.07,1586.67
12/23/2016 16:00:00,789.91,12/23/2016 16:00:00,760.59,12/23/2016 16:00:00,29.13,1579.63
12/27/2016 16:00:00,791.55,12/27/2016 16:00:00,771.4,12/27/2016 16:00:00,29.32,1592.27
12/28/2016 16:00:00,785.05,12/28/2016 16:00:00,772.13,12/28/2016 16:00:00,29.19,1586.37
12/29/2016 16:00:00,782.79,12/29/2016 16:00:00,765.15,12/29/2016 16:00:00,29.18,1577.12
12/30/2016 16:00:00,771.82,12/30/2016 16:00:00,749.87,12/30/2016 16:00:00,28.96,1550.65
1/3/2017 16:00:00,786.14,1/3/2017 16:00:00,753.67,1/3/2017 16:00:00,29.04,1568.85
1/4/2017 16:00:00,786.9,1/4/2017 16:00:00,757.18,1/4/2017 16:00:00,29.01,1573.09
1/5/2017 16:00:00,794.02,1/5/2017 16:00:00,780.45,1/5/2017 16:00:00,29.15,1603.62
1/6/2017 16:00:00,806.15,1/6/2017 16:00:00,795.99,1/6/2017 16:00:00,29.48,1631.62
1/9/2017 16:00:00,806.65,1/9/2017 16:00:00,796.92,1/9/2017 16:00:00,29.75,1633.32
1/10/2017 16:00:00,804.79,1/10/2017 16:00:00,795.9,1/10/2017 16:00:00,29.78,1630.47
1/11/2017 16:00:00,807.91,1/11/2017 16:00:00,799.02,1/11/2017 16:00:00,29.94,1636.87
1/12/2017 16:00:00,806.36,1/12/2017 16:00:00,813.64,1/12/2017 16:00:00,29.81,1649.81
1/13/2017 16:00:00,807.88,1/13/2017 16:00:00,817.14,1/13/2017 16:00:00,29.76,1654.78
1/17/2017 16:00:00,804.61,1/17/2017 16:00:00,809.72,1/17/2017 16:00:00,30,1644.33
1/18/2017 16:00:00,806.07,1/18/2017 16:00:00,807.48,1/18/2017 16:00:00,30,1643.55
1/19/2017 16:00:00,802.18,1/19/2017 16:00:00,809.04,1/19/2017 16:00:00,29.95,1641.17
1/20/2017 16:00:00,805.02,1/20/2017 16:00:00,808.33,1/20/2017 16:00:00,30,1643.35
1/23/2017 16:00:00,819.31,1/23/2017 16:00:00,817.88,1/23/2017 16:00:00,30.02,1667.21
1/24/2017 16:00:00,823.87,1/24/2017 16:00:00,822.44,1/24/2017 16:00:00,29.99,1676.3
1/25/2017 16:00:00,835.67,1/25/2017 16:00:00,836.52,1/25/2017 16:00:00,30.47,1702.66
1/26/2017 16:00:00,832.15,1/26/2017 16:00:00,839.15,1/26/2017 16:00:00,30.49,1701.79
1/27/2017 16:00:00,823.31,1/27/2017 16:00:00,835.77,1/27/2017 16:00:00,30.49,1689.57
1/30/2017 16:00:00,802.32,1/30/2017 16:00:00,830.38,1/30/2017 16:00:00,30.41,1663.11
1/31/2017 16:00:00,796.79,1/31/2017 16:00:00,823.48,1/31/2017 16:00:00,30.34,1650.61
2/1/2017 16:00:00,795.7,2/1/2017 16:00:00,832.35,2/1/2017 16:00:00,32.19,1660.24
2/2/2017 16:00:00,798.53,2/2/2017 16:00:00,839.95,2/2/2017 16:00:00,32.13,1670.61
2/3/2017 16:00:00,801.49,2/3/2017 16:00:00,810.2,2/3/2017 16:00:00,32.27,1643.96
2/6/2017 16:00:00,801.34,2/6/2017 16:00:00,807.64,2/6/2017 16:00:00,32.57,1641.55
2/7/2017 16:00:00,806.97,2/7/2017 16:00:00,812.5,2/7/2017 16:00:00,32.88,1652.35
2/8/2017 16:00:00,808.38,2/8/2017 16:00:00,819.71,2/8/2017 16:00:00,33.01,1661.1
2/9/2017 16:00:00,809.56,2/9/2017 16:00:00,821.36,2/9/2017 16:00:00,33.1,1664.02
2/10/2017 16:00:00,813.67,2/10/2017 16:00:00,827.46,2/10/2017 16:00:00,33.03,1674.16
2/13/2017 16:00:00,819.24,2/13/2017 16:00:00,836.53,2/13/2017 16:00:00,33.32,1689.09
2/14/2017 16:00:00,820.45,2/14/2017 16:00:00,836.39,2/14/2017 16:00:00,33.76,1690.6
2/15/2017 16:00:00,818.98,2/15/2017 16:00:00,842.7,2/15/2017 16:00:00,33.88,1695.56
2/16/2017 16:00:00,824.16,2/16/2017 16:00:00,844.14,2/16/2017 16:00:00,33.84,1702.14
2/17/2017 16:00:00,828.07,2/17/2017 16:00:00,845.07,2/17/2017 16:00:00,33.93,1707.07
2/21/2017 16:00:00,831.66,2/21/2017 16:00:00,856.44,2/21/2017 16:00:00,34.17,1722.27
2/22/2017 16:00:00,830.76,2/22/2017 16:00:00,855.61,2/22/2017 16:00:00,34.28,1720.65
2/23/2017 16:00:00,831.33,2/23/2017 16:00:00,852.19,2/23/2017 16:00:00,34.13,1717.65
2/24/2017 16:00:00,828.64,2/24/2017 16:00:00,845.24,2/24/2017 16:00:00,34.17,1708.05
2/27/2017 16:00:00,829.28,2/27/2017 16:00:00,848.64,2/27/2017 16:00:00,34.23,1712.15
2/28/2017 16:00:00,823.21,2/28/2017 16:00:00,845.04,2/28/2017 16:00:00,34.25,1702.5
3/1/2017 16:00:00,835.24,3/1/2017 16:00:00,853.08,3/1/2017 16:00:00,34.95,1723.27
3/2/2017 16:00:00,830.63,3/2/2017 16:00:00,848.91,3/2/2017 16:00:00,34.74,1714.28
3/3/2017 16:00:00,829.08,3/3/2017 16:00:00,849.88,3/3/2017 16:00:00,34.95,1713.91
3/6/2017 16:00:00,827.78,3/6/2017 16:00:00,846.61,3/6/2017 16:00:00,34.84,1709.23
3/7/2017 16:00:00,831.91,3/7/2017 16:00:00,846.02,3/7/2017 16:00:00,34.88,1712.81
3/8/2017 16:00:00,835.37,3/8/2017 16:00:00,850.5,3/8/2017 16:00:00,34.75,1720.62
3/9/2017 16:00:00,838.68,3/9/2017 16:00:00,853,3/9/2017 16:00:00,34.67,1726.35
3/10/2017 16:00:00,843.25,3/10/2017 16:00:00,852.46,3/10/2017 16:00:00,34.78,1730.49
3/13/2017 16:00:00,845.54,3/13/2017 16:00:00,854.59,3/13/2017 16:00:00,34.8,1734.93
3/14/2017 16:00:00,845.62,3/14/2017 16:00:00,852.53,3/14/2017 16:00:00,34.75,1732.9
3/15/2017 16:00:00,847.2,3/15/2017 16:00:00,852.97,3/15/2017 16:00:00,35.12,1735.29
3/16/2017 16:00:00,848.78,3/16/2017 16:00:00,853.42,3/16/2017 16:00:00,35.17,1737.37
3/17/2017 16:00:00,852.12,3/17/2017 16:00:00,852.31,3/17/2017 16:00:00,35,1739.43
3/20/2017 16:00:00,848.4,3/20/2017 16:00:00,856.97,3/20/2017 16:00:00,35.37,1740.74
3/21/2017 16:00:00,830.46,3/21/2017 16:00:00,843.2,3/21/2017 16:00:00,34.96,1708.62
3/22/2017 16:00:00,829.59,3/22/2017 16:00:00,848.06,3/22/2017 16:00:00,35.35,1713
3/23/2017 16:00:00,817.58,3/23/2017 16:00:00,847.38,3/23/2017 16:00:00,35.23,1700.19
3/24/2017 16:00:00,814.43,3/24/2017 16:00:00,845.61,3/24/2017 16:00:00,35.16,1695.2
3/27/2017 16:00:00,819.51,3/27/2017 16:00:00,846.82,3/27/2017 16:00:00,35.22,1701.55
3/28/2017 16:00:00,820.92,3/28/2017 16:00:00,856,3/28/2017 16:00:00,35.95,1712.87
